기준년도,기준월,기준일,건축년도,아파트명,층수,도로명,법정동명,거래금액(만원),전용면적(㎡)
2015,10,01,2009,두산위브트레지움,25,광덕산로,하안동,59700,84.99
2015,10,01,2009,철산래미안자이,26,디지털로,철산동,60000,84.35
2015,10,01,1990,주공6,4,금당로,하안동,26300,49.94
2015,10,01,2009,두산위브트레지움,28,광덕산로,하안동,62000,98.95
2015,10,01,1992,철산한신,23,철망산로,철산동,40350,89.46
2015,10,01,1990,주공10,3,하안로,하안동,23000,45.77
2015,10,01,1992,철산한신,18,철망산로,철산동,38800,89.46
2015,10,01,2001,철산리버빌,1,안양천로502번길,철산동,21000,49.83
2015,10,01,1985,저층주공11,5,가마산로,철산동,29500,47.25
2015,10,01,2010,철산푸르지오하늘채,22,디지털로,철산동,83600,134.99
2015,10,01,2007,브라운스톤2차,2,도덕공원로,철산동,34200,59.76
2015,10,01,2009,철산래미안자이,28,디지털로,철산동,60000,84.35
2015,10,01,2009,철산래미안자이,22,디지털로,철산동,60000,84.35
2015,10,01,1985,저층주공4,5,오리로,철산동,36500,49.22
2015,10,01,2005,롯데낙천대,19,사성로,철산동,37300,84.38
2015,10,01,1992,철산한신,17,철망산로,철산동,41500,89.46
2015,10,01,1992,철산한신,5,철망산로,철산동,48500,129.66
2015,10,01,1985,저층주공11,3,가마산로,철산동,25300,38.52
2015,10,01,2009,철산래미안자이,16,디지털로,철산동,75500,116.73
2015,10,01,2009,철산래미안자이,8,디지털로,철산동,59000,84.35
2015,10,01,1989,주공2,9,안현로,하안동,28800,59.39
2015,10,01,2009,두산위브트레지움,7,광덕산로,하안동,53000,85
2015,10,01,1990,주공12,2,하안로,하안동,21850,44.89
2015,10,01,1989,주공4,8,안현로,하안동,29000,59.39
2015,10,01,1990,주공9,13,하안로,하안동,30400,58.01
2015,10,01,1990,주공5,12,가림로,하안동,26000,59.39
2015,10,01,1990,주공12,7,하안로,하안동,33700,59.22
2015,10,01,2009,두산위브트레지움,16,광덕산로,하안동,58800,84.99
2015,10,01,1990,주공8(고층),1,하안로,하안동,26900,59.39
2015,10,01,1990,주공8(고층),13,하안로,하안동,28500,58.01
2015,10,01,1990,주공6,5,금당로,하안동,18800,36.34
2015,10,01,2010,광명제일풍경채,9,광명로831번길,광명동,39000,84.94
2015,10,01,1990,주공11,3,하안로,하안동,19900,36.16
2015,10,01,1990,주공5,4,가림로,하안동,27500,59.39
2015,10,01,2010,이편한세상센트레빌,10,오리로,하안동,69300,123.7
2015,10,01,1990,주공10,7,하안로,하안동,22950,45.77
2015,10,01,1990,주공10,13,하안로,하안동,31500,59.39
2015,10,01,1990,주공11,8,하안로,하안동,14000,36.16
2015,10,01,1999,중앙하이츠3,7,광명로848번길,광명동,24500,59.23
2015,10,01,2007,월드메르디앙,12,목감로,광명동,39000,84.83
2015,10,01,2011,광명역세권휴먼시아3단지,4,성채로,소하동,45500,84.58
2015,10,01,2000,동양(55-0),21,하안로,소하동,36000,84.93
2015,10,01,2011,광명해모로이연,22,목감로,광명동,53000,123.87
2015,10,01,2000,동양(55-0),6,하안로,소하동,34800,84.93
2015,10,01,2011,광명역세권휴먼시아3단지,17,성채로,소하동,46000,84.18
2015,10,01,2011,광명해모로이연,2,목감로,광명동,42200,84.99
2015,10,01,1990,주공12,12,하안로,하안동,36000,59.22
2015,10,01,1990,주공8(고층),4,하안로,하안동,28900,58.01
2015,10,01,2010,이편한세상센트레빌,6,오리로,하안동,45250,59.98
2015,10,01,2009,광명소하휴먼시아5단지,10,소하로,소하동,50000,84.83
2015,10,01,2009,광명소하휴먼시아5단지,6,소하로,소하동,40500,59.85
2015,10,01,2006,금호어울림,17,하안로,소하동,35950,71.11
2015,10,01,2001,철산리버빌,12,안양천로502번길,철산동,24000,49.71
2015,10,01,1986,주공13,12,철산로,철산동,45300,83.16
2015,10,01,1990,우성아파트,1,시청로,철산동,31700,84.74
2015,10,01,2001,도덕파크타운2단지,2,가림일로,철산동,29000,49.98
2015,10,01,2001,철산리버빌,2,안양천로502번길,철산동,23500,49.61
2015,10,01,2007,두산위브,9,사성로,철산동,33000,59.81
2015,10,01,2010,이편한세상센트레빌,5,오리로,하안동,67000,123.7
2015,10,01,1989,주공3,12,안현로,하안동,21300,41.3
2015,10,01,1990,주공12,4,하안로,하안동,30200,58.46
2015,10,01,1990,주공6,1,금당로,하안동,25550,49.94
2015,10,01,1990,주공7,8,금당로,하안동,31200,59.39
2015,10,01,1990,주공11,11,하안로,하안동,20200,36.16
2015,10,01,1990,주공9,9,하안로,하안동,29500,59.39
2015,10,01,2009,두산위브트레지움,8,광덕산로,하안동,59000,85
2015,10,01,2009,두산위브트레지움,6,광덕산로,하안동,48500,59.99
2015,10,01,2010,이편한세상센트레빌,21,오리로,하안동,46500,59.98
2015,10,01,2010,이편한세상센트레빌,2,오리로,하안동,61500,123.7
2015,10,01,2007,브라운스톤2차,11,도덕공원로,철산동,39400,84.61
2015,10,01,2010,철산푸르지오하늘채,21,디지털로,철산동,46750,59.99
2015,10,01,2009,철산래미안자이,21,디지털로,철산동,50000,59.67
2015,10,01,2007,브라운스톤2차,15,도덕공원로,철산동,39600,84.61
2015,10,01,2010,광명소하휴먼시아2단지,2,소하로,소하동,54000,101.94
2015,10,01,2010,광명신촌휴먼시아1단지,13,신촌로,소하동,49800,84.47
2015,10,01,1994,성원,2,영당안로,소하동,21850,59.33
2015,10,01,1995,하안주택조합현대,10,가림일로,하안동,31900,84.9
2015,10,01,2010,광명소하휴먼시아7단지,6,소하로,소하동,52200,119.79
2015,10,01,1994,성원,11,영당안로,소하동,21800,59.33
2015,10,01,2010,광명소하휴먼시아7단지,6,소하로,소하동,55700,119.79
2015,10,01,1992,현대2,6,영당로22번길,소하동,30000,84.75
2015,10,01,2009,광명소하휴먼시아5단지,5,소하로,소하동,41800,59.85
2015,10,01,2010,광명소하휴먼시아7단지,2,소하로,소하동,51000,101.94
2015,10,01,2006,금호어울림,11,하안로,소하동,34000,59.97
2015,10,01,2010,광명제일풍경채,3,광명로831번길,광명동,39000,84.94
2015,10,01,2004,프리미어,4,목감로,광명동,21000,55.53
2015,10,01,2007,월드메르디앙,25,목감로,광명동,34900,59.7
2015,10,01,1997,광명한진타운,9,광명로,광명동,41700,84.95
2015,10,01,1999,중앙하이츠3,12,광명로848번길,광명동,18700,46.73
2015,10,01,1995,상우1차,1,도덕로,광명동,28100,84.66
2015,10,01,1993,중앙하이츠1,15,도덕로,광명동,30400,84.79
2015,10,01,1995,영화,5,도덕로54번길,광명동,21500,59.94
2015,10,01,2011,광명해모로이연,25,목감로,광명동,43000,84.97
2015,10,01,1999,광명현대,3,덕단이로,광명동,20500,59.88
2015,10,01,1997,광명한진타운,3,광명로,광명동,32300,59.93
2015,10,01,1999,광명현대,3,덕단이로,광명동,20500,59.4
2015,10,01,2007,월드메르디앙,2,목감로,광명동,37000,84.83
2015,10,01,2005,현진에버빌,21,목감로,광명동,39300,84.28
2015,10,01,2011,광명해모로이연,10,목감로,광명동,43000,84.97
2015,10,01,2005,현진에버빌,12,목감로,광명동,33400,59.81
2015,10,01,1993,중앙하이츠1,14,도덕로,광명동,22600,56.49
2015,10,01,2011,광명해모로이연,10,목감로,광명동,52250,123.87
2015,10,01,1990,주공9,11,하안로,하안동,29200,59.39
2015,10,01,1990,주공10,14,하안로,하안동,23900,45.77
2015,10,01,1985,저층주공11,2,가마산로,철산동,25500,38.52
2015,10,01,1990,주공11,3,하안로,하안동,27200,49.94
2015,10,01,1990,주공9,11,하안로,하안동,28400,58.01
2015,10,01,1990,주공5,10,가림로,하안동,27000,59.39
2015,10,01,1990,주공9,14,하안로,하안동,29700,58.01
2015,10,01,1989,주공1,8,안현로,하안동,18500,36.16
2015,10,01,1990,주공12,3,하안로,하안동,29000,58.46
2015,10,01,1990,주공9,5,하안로,하안동,28500,59.39
2015,10,01,1986,주공12,12,디지털로,철산동,38700,60.21
2015,10,01,2009,철산래미안자이,12,디지털로,철산동,49000,59.67
2015,10,01,1986,주공12,15,디지털로,철산동,44750,84.97
2015,10,01,1990,주공8(고층),2,하안로,하안동,21400,45.77
2015,10,01,1989,주공1,14,안현로,하안동,17900,36.34
2015,10,01,2010,이편한세상센트레빌,12,오리로,하안동,43800,59.98
2015,10,01,1990,주공12,2,하안로,하안동,30000,58.46
2015,10,01,2001,도덕파크타운2단지,14,가림일로,철산동,30000,49.98
2015,10,01,1986,주공12,4,디지털로,철산동,35000,53.46
2015,10,01,2001,도덕파크타운2단지,17,가림일로,철산동,30200,49.97
2015,10,01,1985,저층주공8,3,모세로,철산동,40000,49.22
2015,10,01,1992,철산한신,15,철망산로,철산동,39800,89.46
2015,10,01,1992,철산한신,21,철망산로,철산동,39800,89.46
2015,10,01,1985,저층주공11,4,가마산로,철산동,30000,47.25
2015,10,01,2006,브라운스톤,7,도덕공원로,철산동,34850,59.98
2015,10,01,1986,주공12,12,디지털로,철산동,34400,53.46
2015,10,01,1986,주공12,7,디지털로,철산동,40700,73.08
2015,10,01,2007,광명푸르지오,14,도덕공원로,철산동,44700,84.76
2015,10,01,1986,주공12,8,디지털로,철산동,38700,60.21
2015,10,01,1992,철산한신,20,철망산로,철산동,40700,89.46
2015,10,01,1990,우성아파트,10,시청로,철산동,34300,84.74
2015,10,01,1985,저층주공8,2,모세로,철산동,64500,84.52
2015,10,01,2001,도덕파크타운2단지,12,가림일로,철산동,30000,49.98
2015,10,01,1985,저층주공4,2,오리로,철산동,37700,49.22
2015,10,11,2010,철산푸르지오하늘채,7,디지털로,철산동,48000,59.98
2015,10,11,2001,도덕파크타운2단지,6,가림일로,철산동,22200,39.65
2015,10,11,1990,우성아파트,3,시청로,철산동,22950,54.36
2015,10,11,2007,월드메르디앙,17,목감로,광명동,40300,84.83
2015,10,11,1993,중앙하이츠1,12,도덕로,광명동,22400,56.49
2015,10,11,1997,광명한진타운,11,광명로,광명동,39400,84.95
2015,10,11,2005,현진에버빌,22,목감로,광명동,37800,84.28
2015,10,11,2004,광명리버빌B동,3,광명로772번길,광명동,23600,77.88
2015,10,11,2010,광명제일풍경채,6,광명로831번길,광명동,42100,84.94
2015,10,11,2005,현진에버빌,17,목감로,광명동,38900,84.28
2015,10,11,2007,월드메르디앙,6,목감로,광명동,40250,84.83
2015,10,11,2005,현진에버빌,3,목감로,광명동,36300,84.28
2015,10,11,1997,광명한진타운,5,광명로,광명동,32400,59.93
2015,10,11,1997,광명한진타운,9,광명로,광명동,32500,59.93
2015,10,11,1993,중앙하이츠1,11,도덕로,광명동,22500,56.49
2015,10,11,2010,광명제일풍경채,6,광명로831번길,광명동,45000,112.13
2015,10,11,1995,상우1차,13,도덕로,광명동,34000,125.15
2015,10,11,1997,광명한진타운,13,광명로,광명동,40000,84.95
2015,10,11,2005,현진에버빌,18,목감로,광명동,40000,84.28
2015,10,11,2010,광명역세권휴먼시아4단지,3,성채로,소하동,44500,74.98
2015,10,11,2009,광명소하휴먼시아5단지,1,소하로,소하동,39300,59.63
2015,10,11,2000,동양(55-0),21,하안로,소하동,40000,121.02
2015,10,11,2010,광명소하휴먼시아7단지,12,소하로,소하동,55500,101.94
2015,10,11,2003,동양메이저2,4,하안로,소하동,41300,84.98
2015,10,11,2009,광명소하휴먼시아5단지,2,소하로,소하동,46800,84.83
2015,10,11,2011,광명역세권휴먼시아3단지,6,성채로,소하동,47000,74.91
2015,10,11,2011,광명역세권휴먼시아5단지,4,서원로,소하동,51900,101.1
2015,10,11,2009,광명소하휴먼시아5단지,14,소하로,소하동,51800,84.95
2015,10,11,2009,광명소하휴먼시아5단지,4,소하로,소하동,49800,84.83
2015,10,11,2006,브라운스톤,5,도덕공원로,철산동,41850,84.91
2015,10,11,2001,도덕파크타운2단지,15,가림일로,철산동,30850,49.98
2015,10,11,2009,철산래미안자이,14,디지털로,철산동,72000,116.73
2015,10,11,2009,철산래미안자이,7,디지털로,철산동,49800,59.67
2015,10,11,2005,롯데낙천대,3,사성로,철산동,30900,59.94
2015,10,11,2007,두산위브,16,사성로,철산동,44500,84.9
2015,10,11,2007,두산위브,7,사성로,철산동,32500,59.81
2015,10,11,2010,철산푸르지오하늘채,11,디지털로,철산동,47000,59.98
2015,10,11,2010,철산푸르지오하늘채,17,디지털로,철산동,60000,84.99
2015,10,11,1985,저층주공10,1,가마산로,철산동,25850,38.52
2015,10,11,2007,두산위브,11,사성로,철산동,33700,59.81
2015,10,11,1990,우성아파트,12,시청로,철산동,25000,54.36
2015,10,11,1985,저층주공8,2,모세로,철산동,48700,59.3
2015,10,11,1992,철산한신,9,철망산로,철산동,39000,89.46
2015,10,11,2002,도덕파크타운1단지,6,가림일로,철산동,39000,84.98
2015,10,11,2010,철산푸르지오하늘채,11,디지털로,철산동,49000,59.98
2015,10,11,1998,광복현대,7,사성로103번길,철산동,26900,59.94
2015,10,11,1986,주공12,12,디지털로,철산동,45500,83.01
2015,10,11,2007,두산위브,1,사성로,철산동,27500,59.81
2015,10,11,2001,도덕파크타운2단지,20,가림일로,철산동,30400,49.97
2015,10,11,2010,철산푸르지오하늘채,25,디지털로,철산동,67200,114.98
2015,10,11,1986,주공13,4,철산로,철산동,42000,73.09
2015,10,11,2007,두산위브,5,사성로,철산동,33500,59.81
2015,10,11,2010,철산푸르지오하늘채,16,디지털로,철산동,59200,85
2015,10,11,2009,철산래미안자이,4,디지털로,철산동,71900,115.66
2015,10,11,2007,브라운스톤2차,10,도덕공원로,철산동,41000,84.61
2015,10,11,1990,우성아파트,1,시청로,철산동,29700,76.15
2015,10,11,2007,두산위브,4,사성로,철산동,46000,84.9
2015,10,11,1992,철산한신,1,철망산로,철산동,36300,89.46
2015,10,11,1998,광복현대,18,사성로103번길,철산동,35500,84.67
2015,10,11,2009,철산래미안자이,8,디지털로,철산동,70500,115.66
2015,10,11,2009,철산래미안자이,24,디지털로,철산동,47500,59.67
2015,10,11,2010,철산푸르지오하늘채,32,디지털로,철산동,67400,114.98
2015,10,11,2009,철산래미안자이,24,디지털로,철산동,71900,115.66
2015,10,11,2009,철산래미안자이,28,디지털로,철산동,60000,84.44
2015,10,11,2009,철산래미안자이,14,디지털로,철산동,72800,115.66
2015,10,11,1990,주공7,10,금당로,하안동,29900,59.39
2015,10,11,1990,주공6,12,금당로,하안동,21900,41.3
2015,10,11,1990,주공10,7,하안로,하안동,29500,58.01
2015,10,11,1990,주공10,10,하안로,하안동,21900,45.55
2015,10,11,2010,이편한세상센트레빌,18,오리로,하안동,56000,84.98
2015,10,11,1990,주공12,9,하안로,하안동,39500,76.51
2015,10,11,2009,두산위브트레지움,6,광덕산로,하안동,58000,85
2015,10,11,1989,주공2,8,안현로,하안동,35500,66.56
2015,10,11,1990,주공5,15,가림로,하안동,25000,58.01
2015,10,11,1990,주공9,2,하안로,하안동,21500,45.77
2015,10,11,1990,주공6,10,금당로,하안동,22000,41.3
2015,10,11,1990,주공8(고층),6,하안로,하안동,29500,58.01
2015,10,11,1990,주공11,4,하안로,하안동,20000,41.3
2015,10,11,2010,이편한세상센트레빌,23,오리로,하안동,51500,84.98
2015,10,11,1990,주공12,15,하안로,하안동,32800,59.22
2015,10,11,1990,주공10,3,하안로,하안동,29000,59.39
2015,10,11,1990,주공12,8,하안로,하안동,24300,44.89
2015,10,11,1990,주공6,9,금당로,하안동,26950,49.94
2015,10,11,2009,두산위브트레지움,33,광덕산로,하안동,49300,59.99
2015,10,11,1990,주공12,8,하안로,하안동,17000,44.89
2015,10,11,1990,주공12,14,하안로,하안동,23900,44.89
2015,10,11,1995,광명주택조합현대,2,가림일로,하안동,29500,84.9
2015,10,11,1990,주공9,1,하안로,하안동,20500,45.77
2015,10,11,1990,주공9,9,하안로,하안동,28000,58.01
2015,10,11,1989,주공1,1,안현로,하안동,19400,41.3
2015,10,11,1990,주공6,4,금당로,하안동,21800,41.3
2015,10,11,1990,개운고층,14,오리로397번길,소하동,25000,80.56
2015,10,11,1989,주공3,9,안현로,하안동,27000,49.94
2015,10,11,1990,주공5,9,가림로,하안동,27300,58.01
2015,10,11,1990,주공7,2,금당로,하안동,21900,45.77
2015,10,11,1990,주공12,6,하안로,하안동,39500,76.51
2015,10,11,2009,두산위브트레지움,23,광덕산로,하안동,64800,98.95
2015,10,11,1989,주공4,4,안현로,하안동,29800,59.39
2015,10,11,1990,주공10,3,하안로,하안동,20000,45.9
2015,10,11,2009,두산위브트레지움,12,광덕산로,하안동,58500,84.99
2015,10,11,1990,주공10,12,하안로,하안동,30900,59.39
2015,10,11,1989,주공3,2,안현로,하안동,20000,41.3
2015,10,11,1990,주공9,4,하안로,하안동,21000,58.01
2015,10,11,1990,주공9,10,하안로,하안동,31800,59.39
2015,10,11,1990,주공6,4,금당로,하안동,21000,41.3
2015,10,11,2009,광명소하휴먼시아3단지,3,소하로,소하동,48500,84.95
2015,10,11,2011,광명역세권휴먼시아3단지,8,성채로,소하동,46500,74.98
2015,10,11,2010,광명역세권휴먼시아4단지,11,성채로,소하동,47400,84.95
2015,10,11,1990,개운고층,10,오리로397번길,소하동,27000,80.56
2015,10,11,2010,광명소하휴먼시아2단지,11,소하로,소하동,55000,119.21
2015,10,11,2011,광명역세권휴먼시아3단지,8,성채로,소하동,46900,74.91
2015,10,11,2006,금호어울림,10,하안로,소하동,34500,59.97
2015,10,11,1990,주공8(저층),2,하안로,하안동,37000,84.41
2015,10,11,1990,주공5,11,가림로,하안동,20000,45.77
